Time,Open,High,Low,Close
2024.12.12.20:45,7.12499,7.1264,7.12445,7.12608
2024.12.12.20:50,7.12601,7.12608,7.12364,7.12538
2024.12.12.20:55,7.12532,7.12697,7.12507,7.1264
2024.12.12.21:00,7.12633,7.12776,7.12626,7.12669
2024.12.12.21:05,7.1267,7.12848,7.1266,7.12804
2024.12.12.21:10,7.12804,7.12827,7.1266,7.12732
2024.12.12.21:15,7.12732,7.12837,7.1264,7.12652
2024.12.12.21:20,7.12686,7.12757,7.12659,7.12702
2024.12.12.21:25,7.12712,7.12731,7.12636,7.12683
2024.12.12.21:30,7.12689,7.12902,7.12679,7.12695
2024.12.12.21:35,7.12703,7.1271,7.12568,7.12597
2024.12.12.21:40,7.12589,7.12757,7.12535,7.1271
2024.12.12.21:45,7.12717,7.12851,7.12653,7.12828
2024.12.12.21:50,7.12835,7.12979,7.12797,7.12932
2024.12.12.21:55,7.12939,7.12978,7.12923,7.12963
2024.12.12.22:00,7.12963,7.12963,7.12813,7.12897
2024.12.12.22:05,7.1289,7.12928,7.12846,7.12883
2024.12.12.22:10,7.12892,7.12942,7.12837,7.12837
2024.12.12.22:15,7.12846,7.12846,7.12734,7.12734
2024.12.12.22:20,7.12739,7.12829,7.12736,7.12774
2024.12.12.22:25,7.12781,7.12872,7.12781,7.1286
2024.12.12.22:30,7.12861,7.12877,7.12719,7.12765
2024.12.12.22:35,7.12753,7.12758,7.1264,7.12652
2024.12.12.22:40,7.12646,7.12731,7.12641,7.12731
2024.12.12.22:45,7.12735,7.128,7.12724,7.12736
2024.12.12.22:50,7.12739,7.12892,7.12739,7.12864
2024.12.12.22:55,7.12872,7.13032,7.12872,7.12986
2024.12.12.23:00,7.12992,7.13065,7.12894,7.12919
2024.12.12.23:05,7.12918,7.1302,7.12917,7.12933
2024.12.12.23:10,7.12929,7.13049,7.12897,7.13039
2024.12.12.23:15,7.13038,7.1325,7.13037,7.13169
2024.12.12.23:20,7.13148,7.13148,7.13012,7.13055
2024.12.12.23:25,7.13054,7.13173,7.13054,7.13129
2024.12.12.23:30,7.13129,7.13141,7.13017,7.13086
2024.12.12.23:35,7.13084,7.13114,7.12824,7.12825
2024.12.12.23:40,7.12819,7.12885,7.12814,7.12884
2024.12.12.23:45,7.12881,7.12899,7.1279,7.1281
2024.12.12.23:50,7.12817,7.12827,7.12779,7.12813
2024.12.12.23:55,7.12813,7.12838,7.12738,7.12756
2024.12.13.00:00,7.12738,7.12819,7.12674,7.12683
2024.12.13.00:05,7.12681,7.12791,7.12681,7.12789
2024.12.13.00:10,7.12791,7.12915,7.12791,7.12883
2024.12.13.00:15,7.12884,7.12942,7.12818,7.12884
2024.12.13.00:20,7.12883,7.12957,7.12831,7.12854
2024.12.13.00:25,7.1286,7.12911,7.12799,7.12879
2024.12.13.00:30,7.12887,7.12931,7.12802,7.12818
2024.12.13.00:35,7.12816,7.12871,7.12776,7.1279
2024.12.13.00:40,7.12783,7.12838,7.12728,7.12813
2024.12.13.00:45,7.12806,7.12822,7.12745,7.12796
2024.12.13.00:50,7.12809,7.12866,7.12733,7.12805
2024.12.13.00:55,7.12794,7.12794,7.12591,7.12617
2024.12.13.01:00,7.12612,7.1272,7.1259,7.12718
2024.12.13.01:05,7.1272,7.12774,7.12686,7.1276
2024.12.13.01:10,7.12764,7.12945,7.12764,7.12931
2024.12.13.01:15,7.12925,7.12972,7.1286,7.12972
2024.12.13.01:20,7.12969,7.1318,7.129,7.13174
2024.12.13.01:25,7.13182,7.13217,7.1296,7.12961
2024.12.13.01:30,7.12969,7.13057,7.12913,7.12984
2024.12.13.01:35,7.12995,7.13003,7.12878,7.12878
2024.12.13.01:40,7.12865,7.12996,7.12807,7.12936
2024.12.13.01:45,7.12945,7.12953,7.12818,7.12854
2024.12.13.01:50,7.12862,7.12885,7.12752,7.12772
2024.12.13.01:55,7.12767,7.12767,7.12572,7.12609
2024.12.13.02:00,7.12609,7.13005,7.12609,7.12919
2024.12.13.02:05,7.12919,7.13327,7.12906,7.13203
2024.12.13.02:10,7.13193,7.13465,7.13091,7.13132
2024.12.13.02:15,7.13141,7.13297,7.13059,7.13196
2024.12.13.02:20,7.13191,7.13336,7.13019,7.13293
2024.12.13.02:25,7.13285,7.13444,7.13197,7.1326
2024.12.13.02:30,7.13258,7.13457,7.1317,7.13199
2024.12.13.02:35,7.13189,7.13197,7.13026,7.1306
2024.12.13.02:40,7.13059,7.13059,7.1285,7.13004
2024.12.13.02:45,7.12999,7.13159,7.12999,7.13039
2024.12.13.02:50,7.13039,7.13084,7.12731,7.12777
2024.12.13.02:55,7.12784,7.1307,7.12764,7.13024
2024.12.13.03:00,7.13041,7.13237,7.12667,7.12782
2024.12.13.03:05,7.12781,7.12784,7.12497,7.12543
2024.12.13.03:10,7.12557,7.12706,7.12201,7.12245
2024.12.13.03:15,7.12244,7.12482,7.12244,7.1241
2024.12.13.03:20,7.12408,7.12815,7.12392,7.12793
2024.12.13.03:25,7.128,7.12871,7.12497,7.1259
2024.12.13.03:30,7.12577,7.12654,7.12304,7.12534
2024.12.13.03:35,7.12534,7.12573,7.123,7.1241
2024.12.13.03:40,7.12414,7.12734,7.12347,7.12581
2024.12.13.03:45,7.12603,7.12747,7.12377,7.12399
2024.12.13.03:50,7.12399,7.12572,7.1237,7.1239
2024.12.13.03:55,7.1241,7.12575,7.12366,7.124
2024.12.13.04:00,7.12406,7.12566,7.12305,7.12401
2024.12.13.04:05,7.12405,7.12518,7.12353,7.12465
2024.12.13.04:10,7.12474,7.12537,7.12318,7.1241
2024.12.13.04:15,7.12417,7.12523,7.1221,7.1221
2024.12.13.04:20,7.12214,7.12333,7.1209,7.12234
2024.12.13.04:25,7.12241,7.12376,7.12184,7.12261
2024.12.13.04:30,7.12265,7.12327,7.12096,7.12202
2024.12.13.04:35,7.12206,7.12479,7.1215,7.12301
2024.12.13.04:40,7.12307,7.12393,7.12074,7.12137
2024.12.13.04:45,7.12161,7.12268,7.11933,7.12058
2024.12.13.04:50,7.1206,7.12165,7.11869,7.11869
2024.12.13.04:55,7.11869,7.11885,7.10688,7.11189
2024.12.13.05:00,7.11173,7.11406,7.10938,7.11013
2024.12.13.05:05,7.11016,7.11226,7.10953,7.10978
2024.12.13.05:10,7.10977,7.10986,7.10562,7.1091
2024.12.13.05:15,7.1092,7.1104,7.10812,7.10954
2024.12.13.05:20,7.10963,7.11055,7.10677,7.10865
2024.12.13.05:25,7.10865,7.10899,7.10566,7.10629
2024.12.13.05:30,7.10627,7.10867,7.10541,7.10751
2024.12.13.05:35,7.10753,7.11144,7.10716,7.11089
2024.12.13.05:40,7.11086,7.11169,7.10965,7.11
2024.12.13.05:45,7.10995,7.11029,7.10821,7.10979
2024.12.13.05:50,7.10993,7.11317,7.10876,7.1131
2024.12.13.05:55,7.11308,7.11308,7.11024,7.1112
2024.12.13.06:00,7.1113,7.11184,7.10748,7.1079
2024.12.13.06:05,7.10811,7.11031,7.10775,7.10994
2024.12.13.06:10,7.10994,7.11066,7.1074,7.1082
2024.12.13.06:15,7.10827,7.10873,7.10631,7.10631
2024.12.13.06:20,7.10642,7.1087,7.10642,7.10667
2024.12.13.06:25,7.10667,7.10839,7.10657,7.10813
2024.12.13.06:30,7.10813,7.10968,7.10744,7.10745
2024.12.13.06:35,7.10752,7.10923,7.10733,7.10785
2024.12.13.06:40,7.10794,7.11056,7.10639,7.1078
2024.12.13.06:45,7.10783,7.1093,7.1068,7.1086
2024.12.13.06:50,7.10888,7.10948,7.1076,7.10948
2024.12.13.06:55,7.10946,7.1114,7.10861,7.10946
2024.12.13.07:00,7.10946,7.11003,7.10722,7.10859
2024.12.13.07:05,7.10849,7.1095,7.10627,7.10641
2024.12.13.07:10,7.10641,7.10687,7.10479,7.10585
2024.12.13.07:15,7.10569,7.10655,7.10503,7.10621
2024.12.13.07:20,7.10628,7.10736,7.1051,7.10714
2024.12.13.07:25,7.10724,7.10808,7.10561,7.10576
2024.12.13.07:30,7.1057,7.1057,7.10176,7.10176
2024.12.13.07:35,7.10208,7.10318,7.10047,7.10047
2024.12.13.07:40,7.10041,7.10041,7.08833,7.08973
2024.12.13.07:45,7.08984,7.09484,7.089,7.09454
2024.12.13.07:50,7.09453,7.09644,7.09373,7.09387
2024.12.13.07:55,7.09403,7.09704,7.0906,7.09068
2024.12.13.08:00,7.09065,7.09269,7.08948,7.09001
2024.12.13.08:05,7.09001,7.09142,7.08904,7.08957
2024.12.13.08:10,7.08946,7.08969,7.0853,7.08822
2024.12.13.08:15,7.08811,7.09102,7.08667,7.08793
2024.12.13.08:20,7.08788,7.09153,7.08787,7.09083
2024.12.13.08:25,7.09083,7.09225,7.08956,7.0905
2024.12.13.08:30,7.09045,7.09394,7.08967,7.09383
2024.12.13.08:35,7.09383,7.09436,7.08967,7.09294
2024.12.13.08:40,7.09294,7.09297,7.08766,7.08777
2024.12.13.08:45,7.08766,7.09044,7.08683,7.08882
2024.12.13.08:50,7.08877,7.0921,7.08877,7.09108
2024.12.13.08:55,7.09109,7.09551,7.09079,7.09453
2024.12.13.09:00,7.09459,7.09946,7.09449,7.09837
2024.12.13.09:05,7.09828,7.10207,7.09795,7.09993
2024.12.13.09:10,7.09991,7.10196,7.09822,7.09939
2024.12.13.09:15,7.09923,7.10181,7.09825,7.10077
2024.12.13.09:20,7.10085,7.1028,7.10024,7.10266
2024.12.13.09:25,7.10266,7.10455,7.10234,7.10358
2024.12.13.09:30,7.10365,7.10731,7.10325,7.10666
2024.12.13.09:35,7.10659,7.10943,7.10643,7.10719
2024.12.13.09:40,7.10723,7.1083,7.10667,7.10765
2024.12.13.09:45,7.10766,7.10799,7.10465,7.10728
2024.12.13.09:50,7.10719,7.10974,7.10665,7.10911
2024.12.13.09:55,7.1093,7.10938,7.10629,7.10847
2024.12.13.10:00,7.10855,7.11375,7.10854,7.11196
2024.12.13.10:05,7.11196,7.11202,7.10945,7.1115
2024.12.13.10:10,7.11157,7.11311,7.11008,7.11126
2024.12.13.10:15,7.11126,7.11175,7.10615,7.10642
2024.12.13.10:20,7.10646,7.11164,7.10528,7.11151
2024.12.13.10:25,7.11151,7.11244,7.10976,7.1107
2024.12.13.10:30,7.11072,7.11196,7.10787,7.11146
2024.12.13.10:35,7.11154,7.11238,7.10921,7.10937
2024.12.13.10:40,7.1095,7.11044,7.10733,7.10733
2024.12.13.10:45,7.1074,7.11154,7.10658,7.11144
2024.12.13.10:50,7.11145,7.11464,7.11117,7.11417
2024.12.13.10:55,7.11401,7.11401,7.10937,7.11004
2024.12.13.11:00,7.11011,7.11156,7.10876,7.10999
2024.12.13.11:05,7.10995,7.11109,7.10899,7.10939
2024.12.13.11:10,7.10939,7.11015,7.10076,7.10207
2024.12.13.11:15,7.10204,7.10387,7.10114,7.10369
2024.12.13.11:20,7.10363,7.10684,7.10284,7.10466
2024.12.13.11:25,7.10465,7.10678,7.10359,7.10616
2024.12.13.11:30,7.10616,7.10658,7.1043,7.10548
2024.12.13.11:35,7.1054,7.10586,7.10345,7.10397
2024.12.13.11:40,7.10395,7.10606,7.10125,7.10279
2024.12.13.11:45,7.10277,7.10341,7.10019,7.10019
2024.12.13.11:50,7.10019,7.10194,7.09812,7.10049
2024.12.13.11:55,7.10045,7.10439,7.09999,7.10383
2024.12.13.12:00,7.10379,7.10538,7.10361,7.10516
2024.12.13.12:05,7.10516,7.10707,7.10447,7.10492
2024.12.13.12:10,7.10492,7.10559,7.10317,7.10465
2024.12.13.12:15,7.10473,7.10649,7.10463,7.10622
2024.12.13.12:20,7.10612,7.10703,7.10508,7.10558
2024.12.13.12:25,7.1057,7.10662,7.1049,7.10589
2024.12.13.12:30,7.1059,7.10795,7.10552,7.10627
2024.12.13.12:35,7.10633,7.10676,7.10487,7.10511
2024.12.13.12:40,7.1052,7.10721,7.09911,7.10262
2024.12.13.12:45,7.10268,7.10517,7.10247,7.10358
2024.12.13.12:50,7.10371,7.10521,7.10301,7.1037
2024.12.13.12:55,7.10362,7.1059,7.10301,7.10432
2024.12.13.13:00,7.10439,7.1062,7.10347,7.10586
2024.12.13.13:05,7.10592,7.10927,7.10592,7.10883
2024.12.13.13:10,7.10881,7.109,7.10761,7.10882
2024.12.13.13:15,7.10876,7.10928,7.10685,7.10711
2024.12.13.13:20,7.10704,7.10789,7.10617,7.1066
2024.12.13.13:25,7.10659,7.10709,7.10516,7.10669
2024.12.13.13:30,7.10672,7.10685,7.10365,7.10541
2024.12.13.13:35,7.10547,7.10591,7.10308,7.10369
2024.12.13.13:40,7.10375,7.10444,7.10282,7.10333
2024.12.13.13:45,7.10338,7.10557,7.1032,7.10519
2024.12.13.13:50,7.10532,7.10709,7.10512,7.10588
2024.12.13.13:55,7.10602,7.10602,7.1041,7.10496
2024.12.13.14:00,7.10507,7.10681,7.10482,7.10588
2024.12.13.14:05,7.10567,7.10584,7.10326,7.10348
2024.12.13.14:10,7.10358,7.1042,7.10067,7.10137
2024.12.13.14:15,7.10147,7.10223,7.10063,7.10223
2024.12.13.14:20,7.10226,7.10331,7.10216,7.10319
2024.12.13.14:25,7.10319,7.10425,7.10262,7.10423
2024.12.13.14:30,7.10431,7.10482,7.10253,7.10275
2024.12.13.14:35,7.10281,7.10463,7.10258,7.1042
2024.12.13.14:40,7.1042,7.10553,7.104,7.10541
2024.12.13.14:45,7.10543,7.10749,7.10543,7.10697
2024.12.13.14:50,7.107,7.10739,7.10547,7.10591
2024.12.13.14:55,7.10599,7.10672,7.10544,7.1055
2024.12.13.15:00,7.1055,7.10604,7.10419,7.10486
2024.12.13.15:05,7.10493,7.1053,7.10414,7.10523
2024.12.13.15:10,7.10526,7.10584,7.10427,7.10557
2024.12.13.15:15,7.10566,7.1067,7.10507,7.10638
2024.12.13.15:20,7.10648,7.10663,7.10412,7.10435
2024.12.13.15:25,7.10439,7.10546,7.10427,7.10442
2024.12.13.15:30,7.10448,7.10475,7.10354,7.10361
2024.12.13.15:35,7.10362,7.10521,7.10362,7.10453
2024.12.13.15:40,7.10453,7.1059,7.10448,7.10556
2024.12.13.15:45,7.10549,7.10615,7.10487,7.10522
2024.12.13.15:50,7.10515,7.10515,7.10376,7.10447
2024.12.13.15:55,7.10458,7.10485,7.10358,7.1039
2024.12.13.16:00,7.1039,7.10474,7.10375,7.10407
2024.12.13.16:05,7.10404,7.10457,7.10342,7.10347
2024.12.13.16:10,7.10347,7.10424,7.10335,7.10421
2024.12.13.16:15,7.1042,7.10432,7.10341,7.10343
2024.12.13.16:20,7.10341,7.10358,7.10048,7.10056
2024.12.13.16:25,7.10056,7.10099,7.09994,7.10083
2024.12.13.16:30,7.10083,7.10291,7.10083,7.10137
2024.12.13.16:35,7.10143,7.10177,7.10058,7.10067
2024.12.13.16:40,7.10064,7.10118,7.10057,7.10093
2024.12.13.16:45,7.10088,7.10097,7.09931,7.09932
2024.12.13.16:50,7.09936,7.09995,7.09845,7.09897
2024.12.13.16:55,7.09905,7.09977,7.09865,7.09917
2024.12.15.17:10,7.10795,7.10795,7.10639,7.10639
2024.12.15.17:15,7.10697,7.10758,7.10638,7.10756
2024.12.15.17:20,7.10755,7.11056,7.10549,7.10837
2024.12.15.17:25,7.10843,7.11088,7.10737,7.10953
2024.12.15.17:30,7.10953,7.11008,7.1052,7.1052
2024.12.15.17:35,7.10495,7.10495,7.10236,7.10272
2024.12.15.17:40,7.10273,7.10273,7.0991,7.10197
2024.12.15.17:45,7.10213,7.10231,7.0993,7.10013
2024.12.15.17:50,7.10024,7.10196,7.09953,7.10127
2024.12.15.17:55,7.10129,7.10148,7.10118,7.10143
2024.12.15.18:00,7.10133,7.10134,7.09883,7.10033
2024.12.15.18:05,7.10003,7.10033,7.09805,7.09843
2024.12.15.18:10,7.09864,7.09864,7.09772,7.09781
2024.12.15.18:15,7.09781,7.09829,7.09706,7.09816
2024.12.15.18:20,7.09831,7.09872,7.09809,7.09853
2024.12.15.18:25,7.09858,7.09899,7.09772,7.0986
2024.12.15.18:30,7.09868,7.09992,7.09763,7.09763
2024.12.15.18:35,7.09763,7.09768,7.09635,7.0964
2024.12.15.18:40,7.09632,7.09656,7.09505,7.09507
2024.12.15.18:45,7.09507,7.09624,7.09507,7.09541
2024.12.15.18:50,7.09541,7.09637,7.09492,7.09499
2024.12.15.18:55,7.09515,7.09628,7.09513,7.0958
2024.12.15.19:00,7.09593,7.09599,7.09377,7.09477
2024.12.15.19:05,7.09479,7.09528,7.09391,7.09484
2024.12.15.19:10,7.09487,7.09502,7.094,7.09477
2024.12.15.19:15,7.09479,7.09536,7.09466,7.09524
2024.12.15.19:20,7.09524,7.09539,7.09386,7.09451
2024.12.15.19:25,7.09462,7.09479,7.09385,7.09431
2024.12.15.19:30,7.09436,7.09445,7.09332,7.09332
2024.12.15.19:35,7.09332,7.09332,7.08947,7.09165
2024.12.15.19:40,7.09173,7.0923,7.09101,7.09146
2024.12.15.19:45,7.09144,7.09257,7.09021,7.0912
2024.12.15.19:50,7.09128,7.0924,7.08966,7.08999
2024.12.15.19:55,7.09007,7.09309,7.08939,7.09253
2024.12.15.20:00,7.09255,7.09382,7.09211,7.09347
2024.12.15.20:05,7.09352,7.09397,7.09252,7.09277
2024.12.15.20:10,7.09274,7.09281,7.08836,7.08891
2024.12.15.20:15,7.08892,7.09015,7.08838,7.08953
2024.12.15.20:20,7.08963,7.09026,7.0883,7.08973
2024.12.15.20:25,7.08963,7.08994,7.08852,7.08862
2024.12.15.20:30,7.0886,7.08981,7.08783,7.0885
2024.12.15.20:35,7.08851,7.08988,7.08836,7.08921
2024.12.15.20:40,7.08942,7.09013,7.08868,7.0897
2024.12.15.20:45,7.08977,7.09004,7.08844,7.0889
2024.12.15.20:50,7.08889,7.09016,7.08884,7.09011
2024.12.15.20:55,7.0901,7.09054,7.08938,7.08946
2024.12.15.21:00,7.08939,7.09062,7.0885,7.08905
2024.12.15.21:05,7.08892,7.08958,7.08861,7.08861
2024.12.15.21:10,7.08866,7.08866,7.08665,7.08723
2024.12.15.21:15,7.08731,7.08964,7.08724,7.08955
2024.12.15.21:20,7.08958,7.09045,7.08919,7.09044
2024.12.15.21:25,7.09037,7.09231,7.09037,7.09183
2024.12.15.21:30,7.09191,7.09261,7.09145,7.09178
2024.12.15.21:35,7.09186,7.09291,7.09141,7.0927
2024.12.15.21:40,7.09267,7.09361,7.09249,7.09326
2024.12.15.21:45,7.09332,7.09406,7.09287,7.09403
2024.12.15.21:50,7.09413,7.09513,7.09345,7.09372
2024.12.15.21:55,7.09379,7.09563,7.09362,7.0938
2024.12.15.22:00,7.09374,7.09438,7.09259,7.09269
2024.12.15.22:05,7.09279,7.09333,7.09255,7.09284
2024.12.15.22:10,7.09285,7.09394,7.09283,7.09302
2024.12.15.22:15,7.093,7.09393,7.09193,7.09371
2024.12.15.22:20,7.09368,7.09504,7.09353,7.09479
2024.12.15.22:25,7.0948,7.09527,7.09446,7.09447
2024.12.15.22:30,7.09441,7.09566,7.09412,7.09541
2024.12.15.22:35,7.09532,7.09532,7.09413,7.09445
2024.12.15.22:40,7.09437,7.09443,7.09348,7.09442
2024.12.15.22:45,7.09434,7.09474,7.09365,7.09429
2024.12.15.22:50,7.09421,7.09447,7.09367,7.09419
2024.12.15.22:55,7.09426,7.09446,7.09342,7.09428
2024.12.15.23:00,7.09423,7.09423,7.09245,7.0926
2024.12.15.23:05,7.09268,7.09329,7.09246,7.09312
2024.12.15.23:10,7.09319,7.09319,7.09204,7.09239
2024.12.15.23:15,7.09245,7.09249,7.09173,7.09201
2024.12.15.23:20,7.09196,7.09244,7.09158,7.09165
2024.12.15.23:25,7.09172,7.09333,7.09172,7.09301
2024.12.15.23:30,7.09309,7.09352,7.09177,7.09185
2024.12.15.23:35,7.09183,7.09274,7.0911,7.09257
2024.12.15.23:40,7.09252,7.09296,7.09218,7.09294
2024.12.15.23:45,7.09301,7.09374,7.09301,7.0935
2024.12.15.23:50,7.09347,7.09425,7.09323,7.09362
2024.12.15.23:55,7.0937,7.09377,7.09109,7.09141
2024.12.16.00:00,7.09137,7.09159,7.08952,7.08992
2024.12.16.00:05,7.08992,7.09099,7.08974,7.09002
2024.12.16.00:10,7.08992,7.09065,7.08956,7.09034
2024.12.16.00:15,7.09032,7.09059,7.09014,7.09027
2024.12.16.00:20,7.09026,7.09103,7.09013,7.09059
2024.12.16.00:25,7.09059,7.091,7.08954,7.08972
2024.12.16.00:30,7.08963,7.08981,7.08897,7.08952
2024.12.16.00:35,7.0896,7.08966,7.08796,7.08808
2024.12.16.00:40,7.08801,7.08868,7.08797,7.08853
2024.12.16.00:45,7.08846,7.0885,7.08774,7.08835
2024.12.16.00:50,7.08841,7.09042,7.08841,7.09037
2024.12.16.00:55,7.09037,7.09102,7.08862,7.08894
2024.12.16.01:00,7.08901,7.08963,7.08829,7.08912
2024.12.16.01:05,7.08913,7.09072,7.08903,7.09072
2024.12.16.01:10,7.09081,7.09228,7.09035,7.09074
2024.12.16.01:15,7.0907,7.09307,7.0907,7.09229
2024.12.16.01:20,7.0923,7.09333,7.0923,7.09276
2024.12.16.01:25,7.09267,7.09279,7.08968,7.09024
2024.12.16.01:30,7.09019,7.09205,7.09008,7.09194
2024.12.16.01:35,7.092,7.0937,7.09189,7.09365
2024.12.16.01:40,7.09361,7.09417,7.09325,7.09353
2024.12.16.01:45,7.09361,7.09451,7.09328,7.09349
2024.12.16.01:50,7.09353,7.09353,7.09265,7.09305
2024.12.16.01:55,7.09311,7.09343,7.09257,7.09331
2024.12.16.02:00,7.09331,7.09385,7.09227,7.09361
2024.12.16.02:05,7.09366,7.0939,7.09128,7.09128
2024.12.16.02:10,7.09139,7.09393,7.09139,7.09393
2024.12.16.02:15,7.09381,7.09457,7.08874,7.09016
2024.12.16.02:20,7.09024,7.09095,7.08846,7.08926
2024.12.16.02:25,7.08934,7.09132,7.08876,7.0905
2024.12.16.02:30,7.0905,7.09341,7.08907,7.09272
2024.12.16.02:35,7.09276,7.09567,7.09276,7.09332
2024.12.16.02:40,7.09345,7.09474,7.09322,7.09369
2024.12.16.02:45,7.09386,7.0947,7.09225,7.0925
2024.12.16.02:50,7.09247,7.09751,7.09203,7.09746
2024.12.16.02:55,7.09755,7.09982,7.09684,7.09942
2024.12.16.03:00,7.09958,7.1003,7.09576,7.09728
2024.12.16.03:05,7.09723,7.09925,7.09549,7.09744
2024.12.16.03:10,7.09743,7.10236,7.09651,7.10017
2024.12.16.03:15,7.10017,7.10148,7.09519,7.0987
2024.12.16.03:20,7.09854,7.09946,7.095,7.09666
2024.12.16.03:25,7.09666,7.09788,7.09598,7.09702
2024.12.16.03:30,7.09702,7.09702,7.08576,7.08975
2024.12.16.03:35,7.08972,7.09223,7.0892,7.09021
2024.12.16.03:40,7.09029,7.09473,7.08818,7.09467
2024.12.16.03:45,7.09473,7.0962,7.09418,7.09554
2024.12.16.03:50,7.09551,7.09652,7.09371,7.09596
2024.12.16.03:55,7.09589,7.09848,7.09589,7.09689
2024.12.16.04:00,7.09687,7.09831,7.09335,7.09512
2024.12.16.04:05,7.09519,7.09541,7.09093,7.09125
2024.12.16.04:10,7.09134,7.09147,7.08877,7.09043
2024.12.16.04:15,7.09052,7.09229,7.09001,7.09229
2024.12.16.04:20,7.09237,7.09478,7.09091,7.09478
2024.12.16.04:25,7.09478,7.09606,7.09272,7.09464
2024.12.16.04:30,7.0945,7.09515,7.09208,7.09277
2024.12.16.04:35,7.09279,7.09666,7.0919,7.09634
2024.12.16.04:40,7.09634,7.09895,7.09541,7.09843
2024.12.16.04:45,7.09856,7.09856,7.09655,7.09734
2024.12.16.04:50,7.09729,7.10077,7.09668,7.09978
2024.12.16.04:55,7.09981,7.1001,7.0982,7.09942
2024.12.16.05:00,7.09944,7.1004,7.09902,7.09974
2024.12.16.05:05,7.09981,7.10088,7.09895,7.099
2024.12.16.05:10,7.09903,7.10395,7.09887,7.10395
2024.12.16.05:15,7.10395,7.10452,7.10148,7.10197
2024.12.16.05:20,7.10202,7.10263,7.10089,7.10157
2024.12.16.05:25,7.10168,7.1037,7.10128,7.10213
2024.12.16.05:30,7.10224,7.10387,7.10224,7.10286
2024.12.16.05:35,7.10296,7.10544,7.10266,7.10501
2024.12.16.05:40,7.10508,7.10763,7.10405,7.10739
2024.12.16.05:45,7.10746,7.1088,7.10676,7.10817
2024.12.16.05:50,7.10824,7.10989,7.10824,7.10983
2024.12.16.05:55,7.10978,7.11101,7.10978,7.11058
2024.12.16.06:00,7.11061,7.1112,7.10918,7.10921
2024.12.16.06:05,7.10921,7.11018,7.10833,7.10931
2024.12.16.06:10,7.10931,7.10989,7.10843,7.10983
2024.12.16.06:15,7.10976,7.10996,7.10837,7.10881
2024.12.16.06:20,7.10891,7.11089,7.10835,7.10987
2024.12.16.06:25,7.10995,7.11018,7.10862,7.10965
2024.12.16.06:30,7.10973,7.11186,7.10946,7.11044
2024.12.16.06:35,7.11042,7.11066,7.1091,7.10978
2024.12.16.06:40,7.10977,7.11279,7.10902,7.11261
2024.12.16.06:45,7.11251,7.11262,7.1113,7.11223
2024.12.16.06:50,7.11231,7.11468,7.11219,7.11267
2024.12.16.06:55,7.11262,7.1134,7.10941,7.10959
2024.12.16.07:00,7.10961,7.11032,7.10839,7.1084
2024.12.16.07:05,7.10843,7.10848,7.10697,7.1077
2024.12.16.07:10,7.10763,7.10776,7.1063,7.10708
2024.12.16.07:15,7.10694,7.10695,7.10488,7.10551
2024.12.16.07:20,7.10551,7.10845,7.10529,7.10564
2024.12.16.07:25,7.10563,7.1064,7.10527,7.10603
2024.12.16.07:30,7.10586,7.1078,7.10579,7.10579
2024.12.16.07:35,7.10587,7.10587,7.10328,7.10496
2024.12.16.07:40,7.10497,7.10644,7.10362,7.10481
2024.12.16.07:45,7.10487,7.10622,7.10361,7.1056
2024.12.16.07:50,7.10567,7.10596,7.10472,7.10584
2024.12.16.07:55,7.10569,7.10988,7.10462,7.10967
2024.12.16.08:00,7.10976,7.10976,7.10313,7.10486
2024.12.16.08:05,7.1048,7.10636,7.10414,7.10465
2024.12.16.08:10,7.10455,7.10546,7.10343,7.10405
2024.12.16.08:15,7.10405,7.10518,7.10353,7.10385
2024.12.16.08:20,7.10384,7.1045,7.10023,7.10077
2024.12.16.08:25,7.10077,7.10357,7.10071,7.10216
2024.12.16.08:30,7.1021,7.1029,7.10056,7.10242
2024.12.16.08:35,7.10233,7.10461,7.10122,7.10426
2024.12.16.08:40,7.10433,7.1046,7.10203,7.10437
2024.12.16.08:45,7.10432,7.106,7.10348,7.10348
2024.12.16.08:50,7.10336,7.10336,7.09988,7.10181
2024.12.16.08:55,7.10182,7.10289,7.09797,7.09828
2024.12.16.09:00,7.09844,7.10123,7.09798,7.10109
2024.12.16.09:05,7.10112,7.10287,7.10038,7.10125
2024.12.16.09:10,7.10121,7.10517,7.10069,7.10511
2024.12.16.09:15,7.10524,7.10681,7.10422,7.10593
2024.12.16.09:20,7.10592,7.11124,7.10592,7.11108
2024.12.16.09:25,7.11107,7.11109,7.10875,7.10972
2024.12.16.09:30,7.10966,7.11166,7.1096,7.11092
2024.12.16.09:35,7.11093,7.1135,7.11042,7.11142
2024.12.16.09:40,7.11142,7.113,7.1097,7.1097
2024.12.16.09:45,7.11511,7.12022,7.11254,7.118
2024.12.16.09:50,7.11798,7.12064,7.11599,7.11599
2024.12.16.09:55,7.11607,7.11639,7.11345,7.11528
2024.12.16.10:00,7.11525,7.11525,7.11197,7.11335
2024.12.16.10:05,7.11334,7.11413,7.1096,7.11073
2024.12.16.10:10,7.11064,7.11324,7.10907,7.1093
2024.12.16.10:15,7.10929,7.11485,7.1086,7.11417
2024.12.16.10:20,7.11411,7.11479,7.10914,7.10971
2024.12.16.10:25,7.1098,7.11043,7.1054,7.10615
